Day,H1,H2,H3
3495,1.036536404,0.248533707,0.866424785
3496,1.034368826,0.250939836,0.921838849
3497,1.082368987,0.243946527,0.937555633
3498,1.10905873,0.223744068,0.928031758
3499,1.0959809,0.193740612,0.947499906
3500,1.094065039,0.165553929,0.954325474
3501,1.055882488,0.152058601,0.964575423
3502,1.07202137,0.156693399,0.946841891
3503,1.12669823,0.168920903,0.911238759
3504,1.189978455,0.171836926,0.912290592
3505,1.254335633,0.156824032,0.886305976
3506,1.265133672,0.132394646,0.864204419
3507,1.263073847,0.118383506,0.88770503
3508,1.230807489,0.12966333,0.902635923
3509,1.167119832,0.163522749,0.91989093
3510,1.098342645,0.201950848,0.906866403
3511,1.062279562,0.226623035,0.885936454
3512,1.09706098,0.232960325,0.91265785
3513,1.145996037,0.231015135,0.894157857
3514,1.169992233,0.233598686,0.876910626
3515,1.141662873,0.243712593,0.915199496
3516,1.12932269,0.252988262,0.907902113
3517,1.17125048,0.25142631,0.904033244
3518,1.217428268,0.237873295,0.917957279
3519,1.273263648,0.220891766,0.917083327
3520,1.295061336,0.210074423,0.966554758
3521,1.349287698,0.207460766,0.983448786
3522,1.418801126,0.207880441,0.962031036
3523,1.40459155,0.207127136,0.99296206
3524,1.360103738,0.208489371,0.982342956
3525,1.269612738,0.22007662,0.947994033
3526,1.2564755,0.245445636,0.964097073
3527,1.321119109,0.277582954,0.977580008
3528,1.338339386,0.303279552,0.997834058
3529,1.37885707,0.314293507,1.003043363
3530,1.374739524,0.314390255,0.991371422
3531,1.412903837,0.315055217,1.015284734
3532,1.48695666,0.323844657,1.016224939
3533,1.46843348,0.33675477,1.006229548
3534,1.498376597,0.342141795,1.024319509
3535,1.507490159,0.332430533,1.028604553
3536,1.557239428,0.312331849,1.029519488
3537,1.635201619,0.295851518,1.00844234
3538,1.577035009,0.295186519,0.998499149
3539,1.55274341,0.311855588,1.04390456
3540,1.487747653,0.337324898,1.048933184
3541,1.443784199,0.360801869,1.049329363
3542,1.46785945,0.375797635,1.086548249
3543,1.399673997,0.380175874,1.072689143
3544,1.42446375,0.372457517,1.056634435
3545,1.429409989,0.350957826,1.048522284
3546,1.422178107,0.317850047,1.030813479
3547,1.4768315,0.282900632,1.061281434
3548,1.422365434,0.260269234,1.055078989
3549,1.460044922,0.258783164,1.025452241
3550,1.483908738,0.274267239,1.054821736
3551,1.483250524,0.292435392,1.048972345
3552,1.572444072,0.301271162,1.031238885
3553,1.550512337,0.301829409,1.045803591
3554,1.591265634,0.306597906,1.036981628
3555,1.590292555,0.325942845,1.029778571
3556,1.52708621,0.355188127,0.989840973
3557,1.575422562,0.375445272,0.935871151
3558,1.532657156,0.368956454,0.944413991
3559,1.557409802,0.335720145,0.937226143
3560,1.566626978,0.296008191,0.933207101
3561,1.518313306,0.275601512,0.978682954
3562,1.606232714,0.286041523,1.006527909
3563,1.601180431,0.316604478,1.038417022
3564,1.629985918,0.344149193,1.060431398
3565,1.646761685,0.351479518,1.073920687
3566,1.598587543,0.338548897,1.131990602
3567,1.691451329,0.318644501,1.144084542
3568,1.679647056,0.305328081,1.123245775
3569,1.660986205,0.302577891,1.139802599
3570,1.635872513,0.305295951,1.126829327
3571,1.541536938,0.306806716,1.111115579
3572,1.586145505,0.30480811,1.117599957
3573,1.52953898,0.301256372,1.127329837
3574,1.457031987,0.299005717,1.163242239
3575,1.422982248,0.300375353,1.158547328
3576,1.351415434,0.308489503,1.133439552
3577,1.431284756,0.327372101,1.149170277
3578,1.42916641,0.357848356,1.140471077
3579,1.404438527,0.392436898,1.132902804
3580,1.436088632,0.416134499,1.144403797
3581,1.415060989,0.415714128,1.150328179
3582,1.495951364,0.391116124,1.179942276
3583,1.475821145,0.358207417,1.175059055
3584,1.413147238,0.338430317,1.176334155
3585,1.424895719,0.342857908,1.244673654
3586,1.394905515,0.364369657,1.26537784
3587,1.452582474,0.385186889,1.272486316
3588,1.43149522,0.393163766,1.304276979
3589,1.370784906,0.392006961,1.286008276
3590,1.389050888,0.396139077,1.277218838
3591,1.363336933,0.415271059,1.262988963
3592,1.408713319,0.44334158,1.23525252
3593,1.415130167,0.462219976,1.272336143
3594,1.408042977,0.456661234,1.273433718
3595,1.483759809,0.426797443,1.241370441
3596,1.502286633,0.387406363,1.268652798
3597,1.542303481,0.355867301,1.276693147
3598,1.531127496,0.340550034,1.276945228
3599,1.486470144,0.339306265,1.302740569
3600,1.504667319,0.346809316,1.321620254
3601,1.487855905,0.36122796,1.35590445
3602,1.512699268,0.383137367,1.361974169
3603,1.531085126,0.409275608,1.356691296
3604,1.520354693,0.429963509,1.400835724
3605,1.527601774,0.435016758,1.435684836
3606,1.481156628,0.423140289,1.463541156
3607,1.45843467,0.404828352,1.49219028
3608,1.451578163,0.394445926,1.505259155
3609,1.446419321,0.398025422,1.524621504
3610,1.470693,0.408236882,1.498711251
3611,1.481699163,0.411590969,1.477721084
3612,1.514836557,0.401268667,1.515347524
3613,1.532467505,0.383552731,1.507224701
3614,1.507440452,0.372036702,1.494757406
3615,1.462388871,0.375449126,1.51411585
3616,1.431413459,0.390615244,1.506182588
3617,1.46144564,0.406530333,1.524273111
3618,1.504995126,0.414692356,1.532911303
3619,1.528423441,0.415561561,1.522936372
3620,1.508689724,0.415974765,1.557622103
3621,1.493183092,0.421727382,1.531656497
3622,1.506888615,0.433509284,1.468648819
3623,1.498814956,0.449405066,1.459284105
3624,1.497997534,0.469358635,1.431908656
3625,1.49769167,0.495183935,1.412958546
3626,1.569621263,0.525751647,1.416794609
3627,1.691254063,0.553791699,1.414181852
3628,1.739013433,0.570075441,1.443766325
3629,1.747708673,0.572514642,1.442751377
3630,1.695453,0.570709857,1.430813299
3631,1.687960349,0.579166457,1.476423196
3632,1.735854391,0.603416543,1.49481542
3633,1.725796723,0.631868148,1.496043961
3634,1.745373497,0.642773464,1.506035502
3635,1.73450483,0.622157942,1.49864972
3636,1.748873983,0.577382138,1.517312019
3637,1.77274143,0.533489127,1.521234984
3638,1.675644454,0.514300747,1.528441031
3639,1.620573692,0.524038857,1.596133
3640,1.572240261,0.545155088,1.621624231
3641,1.589237324,0.553922893,1.616536337
3642,1.666515684,0.540061421,1.634963082
3643,1.62245371,0.513955018,1.632339007
3644,1.606426408,0.496709498,1.637543403
3645,1.536856055,0.503046785,1.634247603
3646,1.452887262,0.531635877,1.625855659
3647,1.426003416,0.569018591,1.65678166
3648,1.316806669,0.601018989,1.651166531
3649,1.324148209,0.620895704,1.640431438
3650,1.344814294,0.629236138,1.681671824
3651,1.347872207,0.629260712,1.715089032
3652,1.396479855,0.623864977,1.753979178
3653,1.306951911,0.6161046,1.774146114
3654,1.283162518,0.609593274,1.772762873
3655,1.256182783,0.605879344,1.795827781
3656,1.219587111,0.601196263,1.762617446
3657,1.308826671,0.587923111,1.723797126
3658,1.31161965,0.56198824,1.745859632
3659,1.371366163,0.530022545,1.722641739
3660,1.380623496,0.50790322,1.691644524
3661,1.294328046,0.509355102,1.674746943
3662,1.30733541,0.53354215,1.630410604
3663,1.238226536,0.563510979,1.626237832
3664,1.255586975,0.578661513,1.606147545
3665,1.300053294,0.571419663,1.567452982
3666,1.293532783,0.553448619,1.593282371
3667,1.405854568,0.545442129,1.580706972
3668,1.384960907,0.559227631,1.539609279
3669,1.348821519,0.587882811,1.55319376
3670,1.29979832,0.612190201,1.568141672
3671,1.201137186,0.616967659,1.594759821
3672,1.284260857,0.602500874,1.621941669
3673,1.306157497,0.581889509,1.633748181
3674,1.336097415,0.568605286,1.665072135
3675,1.370775648,0.566766336,1.657170636
3676,1.308654061,0.572233086,1.630718001
3677,1.355243061,0.580991913,1.63885358
3678,1.293945945,0.594514849,1.639113315
3679,1.228321815,0.616303415,1.638373383
3680,1.249878811,0.644203393,1.61934337
3681,1.253289333,0.668057532,1.602363517
3682,1.393407564,0.676592438,1.628494171
3683,1.414728119,0.667221069,1.614949426
3684,1.359017023,0.648636516,1.608938765
3685,1.341756214,0.63296518,1.654592235
3686,1.268671505,0.624907209,1.646709114
3687,1.321397388,0.618673557,1.627777176
3688,1.321427746,0.605899925,1.615279678
3689,1.306951299,0.586624742,1.584529762
3690,1.37836063,0.57208052,1.604444143
3691,1.36806007,0.575949234,1.606542687
3692,1.386419612,0.602061279,1.595779824
3693,1.294916551,0.640056063,1.648824265
3694,1.159651545,0.672909376,1.657955027
3695,1.143483699,0.689172122,1.64352462
3696,1.11747987,0.689074,1.672434538
3697,1.174513518,0.680405804,1.683902795
3698,1.184905185,0.669938728,1.697920268
3699,1.140068549,0.659174038,1.690955146
3700,1.143228166,0.647153244,1.660495602
3701,1.065806511,0.635098885,1.670710396
3702,1.019038598,0.62645211,1.655432447
3703,0.968094658,0.622263705,1.639681477
3704,0.923381039,0.618235282,1.682103741
3705,0.96325414,0.608415508,1.711950227
3706,0.944524137,0.592651234,1.735777224
3707,0.91642057,0.579220276,1.744416056
3708,0.842559688,0.57777301,1.737565187
3709,0.724387464,0.587985702,1.767074981
3710,0.65823961,0.595568345,1.759977034
3711,0.593575326,0.581904355,1.73934784
3712,0.601009085,0.540614008,1.766962212
3713,0.644449287,0.486223602,1.759244706
3714,0.663263757,0.445693851,1.741436742
3715,0.668814739,0.438637403,1.747580601
3716,0.618860737,0.462767634,1.758689477
3717,0.576132036,0.497066236,1.804903357
3718,0.540744042,0.519661919,1.822157677
3719,0.504076282,0.524664211,1.818717947
3720,0.49098208,0.523830171,1.847431057
3721,0.498635744,0.533063663,1.830208794
3722,0.534630038,0.556993623,1.800070955
3723,0.53395294,0.585318962,1.797719802
3724,0.47931491,0.602816034,1.787273087
3725,0.396181993,0.602657572,1.79214072
3726,0.360164348,0.591140843,1.760886699
3727,0.404049226,0.581187431,1.718522649
3728,0.453813862,0.582108066,1.729358509
3729,0.502121334,0.594663804,1.695251854
3730,0.51598038,0.613492161,1.658290116
3731,0.542559539,0.631860329,1.669452237
3732,0.575927531,0.643610509,1.639985459
3733,0.531034677,0.642731275,1.613915792
3734,0.487376934,0.624730721,1.588674103
3735,0.446939631,0.591163434,1.553423512
3736,0.479972373,0.552768775,1.586361844
3737,0.557495948,0.525448683,1.599199618
3738,0.532191953,0.519651501,1.587983845
3739,0.492567354,0.531649059,1.632915219
3740,0.413722326,0.545678821,1.64144969
3741,0.372605611,0.546837055,1.623347572
3742,0.38761386,0.534015027,1.631809223
3743,0.332639226,0.520854271,1.637620121
3744,0.350340192,0.523062014,1.659979742
3745,0.376222861,0.543232014,1.658920903
3746,0.419424435,0.567191856,1.641948352
3747,0.480922835,0.575571848,1.662975976
3748,0.408486198,0.560243579,1.665722283
3749,0.391768136,0.530824327,1.665296639
3750,0.383475221,0.505810684,1.684196266
3751,0.394913465,0.497063317,1.694671429
3752,0.472347819,0.501845481,1.706258465
3753,0.435576184,0.508603372,1.668265999
3754,0.456172519,0.50944933,1.627523013
3755,0.450149065,0.506790454,1.643378344
3756,0.401588531,0.508529062,1.620001008
3757,0.42707652,0.518068991,1.606119164
3758,0.369372178,0.529996948,1.638807145
3759,0.420278686,0.535601082,1.635743699
3760,0.493146188,0.531833763,1.645531379
3761,0.52354723,0.523996238,1.648728387
3762,0.634686383,0.519508029,1.63470547
3763,0.621319259,0.519863175,1.673480338
3764,0.64742326,0.519859646,1.66234895
3765,0.655925978,0.515277318,1.611474126
3766,0.596626958,0.510719015,1.609342355
3767,0.656261065,0.518428252,1.572431081
3768,0.619480962,0.547850204,1.530291765
3769,0.614011606,0.595507181,1.52571918
3770,0.595688487,0.64529206,1.521644671
3771,0.492496934,0.679695881,1.544136114
3772,0.519323081,0.692161252,1.536061222
3773,0.461998924,0.689839763,1.504852366
3774,0.439928932,0.685254366,1.519144824
3775,0.459807712,0.685464769,1.507161143
3776,0.427970393,0.68854946,1.48465888
3777,0.539450161,0.689037516,1.487461546
3778,0.542644273,0.685165596,1.477961808
3779,0.514516314,0.680277289,1.481643435
3780,0.509008157,0.6780983,1.466458925
3781,0.432804897,0.678478878,1.458637682
3782,0.491082957,0.679027556,1.517346531
3783,0.453542337,0.680477084,1.545232
3784,0.385061725,0.688449067,1.555667282
3785,0.37919654,0.707820325,1.592697128
3786,0.314971971,0.734743569,1.592294791
3787,0.368395383,0.755699884,1.585524529
3788,0.330926767,0.757040754,1.570867234
3789,0.261600291,0.73745377,1.552423484
3790,0.293488951,0.711069262,1.575474184
3791,0.286975485,0.696476701,1.555923887
3792,0.382767259,0.700395572,1.516557938
3793,0.39542277,0.711023259,1.520059465
3794,0.360666771,0.708192558,1.501400499
3795,0.419671486,0.682067802,1.488261263
3796,0.41661716,0.64362908,1.483597221
3797,0.469955642,0.61703114,1.470089319
3798,0.446728068,0.620091225,1.483252356
3799,0.377034664,0.649775128,1.447772631
3800,0.405267272,0.684926541,1.406853695
3801,0.374755113,0.703185967,1.436224825
3802,0.385633995,0.69725301,1.435715521
3803,0.354090827,0.677595231,1.438005521
3804,0.294702107,0.661463146,1.468479541
3805,0.333921208,0.659223416,1.463580849
3806,0.323220308,0.669010716,1.474441815
3807,0.345295215,0.681374316,1.462470313
3808,0.354139529,0.687072716,1.430833061
3809,0.342893672,0.681061275,1.463532804
3810,0.407785484,0.662074703,1.460032891
3811,0.419098248,0.631900391,1.422870957
3812,0.43821393,0.596572406,1.432036143
3813,0.435574476,0.566676302,1.427325658
3814,0.383832373,0.552919396,1.424800094
3815,0.358986432,0.558341939,1.436204373
3816,0.28819772,0.574278971,1.446211755
3817,0.243173153,0.585917138,1.479040246
3818,0.218787219,0.584605641,1.4700077
3819,0.182472407,0.576240293,1.436131366
3820,0.17846715,0.576888083,1.435687813
3821,0.163920603,0.598078992,1.428154409
3822,0.18072478,0.634597064,1.429459086
3823,0.20617261,0.666568589,1.432202395
3824,0.211606383,0.675120046,1.438810424
3825,0.229987167,0.658206308,1.475975257
3826,0.264689969,0.632526826,1.463440044
3827,0.331996821,0.619785475,1.45396285
3828,0.370169446,0.629510163,1.502121603
3829,0.351859483,0.65323537,1.499710708
3830,0.292975199,0.67394895,1.487270626
3831,0.244223977,0.680954398,1.483466502
3832,0.232910175,0.676593659,1.443136573
3833,0.202366069,0.670332404,1.436665471
3834,0.178333217,0.667936299,1.417332967
3835,0.162966646,0.666908835,1.39224987
3836,0.198453047,0.661522123,1.440929203
3837,0.26401161,0.650508348,1.44679157
3838,0.25303936,0.638458848,1.417479002
3839,0.23325965,0.629733549,1.428699722
3840,0.21253286,0.622434127,1.413477513
3841,0.254199741,0.610151528,1.396025266
3842,0.343464037,0.590512769,1.377813121
3843,0.342801069,0.571352675,1.343870065
3844,0.340995493,0.566691399,1.341450992
3845,0.304952718,0.584771532,1.307244993
3846,0.273214585,0.619071541,1.264544577
3847,0.259262127,0.651364353,1.28346536
3848,0.149139043,0.664892142,1.301785575
3849,0.110852356,0.656231418,1.323689469
3850,0.110470103,0.635722043,1.344140957
3851,0.145822352,0.61707162,1.3490911
3852,0.218180553,0.606369224,1.374561679
3853,0.162878422,0.600136305,1.357551601
3854,0.155386139,0.592480482,1.333893218
3855,0.155364322,0.582848817,1.365717839
3856,0.163818893,0.576583667,1.359763759
3857,0.252389849,0.578865905,1.336813302
3858,0.25381778,0.589411632,1.327740367
3859,0.329150504,0.603525993,1.303188404
3860,0.384647906,0.617370254,1.304710946
3861,0.359216164,0.630515571,1.287126594
3862,0.364595497,0.642471806,1.261606414
3863,0.250724575,0.647780829,1.281010394
3864,0.222808118,0.637198351,1.253154144
3865,0.235318421,0.60631139,1.208435523
3866,0.223124918,0.563696399,1.205127611
3867,0.319884302,0.528756556,1.201233083
3868,0.310916077,0.518224416,1.225074119
3869,0.336064514,0.532084466,1.239938347
3870,0.352169029,0.552291371,1.246897966
3871,0.300711878,0.557194617,1.295215031
3872,0.390632459,0.540044678,1.289722674
3873,0.419397821,0.515218363,1.272072247
3874,0.497344977,0.506086563,1.308387094
3875,0.577915239,0.524769416,1.307852569
3876,0.540721831,0.561365928,1.302329744
3877,0.58059749,0.591788899,1.294486678
3878,0.486913074,0.596943398,1.260082043
3879,0.390820557,0.576658907,1.270582017
3880,0.355616354,0.54749599,1.25927503
3881,0.296297211,0.528159376,1.232132197
3882,0.41271035,0.526017344,1.268103077
3883,0.446938411,0.535071729,1.265714507
3884,0.445550676,0.544204177,1.2270636
3885,0.472120843,0.546273189,1.212167414
3886,0.417720424,0.540562818,1.192163057
3887,0.499245642,0.529362632,1.192714795
3888,0.51463957,0.514711407,1.188914935
3889,0.524680681,0.498824917,1.183024676
3890,0.626974229,0.485713072,1.214485131
3891,0.649482053,0.479663989,1.215069972
3892,0.731599308,0.480814479,1.202368546
3893,0.669070717,0.483206748,1.213231007
3894,0.530354563,0.479591577,1.217138423
3895,0.500617532,0.469916742,1.223395363
3896,0.454489914,0.464747608,1.184869259
3897,0.538987149,0.478037555,1.132768865
3898,0.574120797,0.513931805,1.120725746
3899,0.56115366,0.559652021,1.060780314
3900,0.630948052,0.59263917,1.015485998
3901,0.606574336,0.597456995,1.036600497
3902,0.618854356,0.578221495,1.029217802
3903,0.583008729,0.55535358,1.033935778
3904,0.542225781,0.549142311,1.037260093
3905,0.647597182,0.564370491,1.016594415
3906,0.700587477,0.588998133,1.047811105
3907,0.75795049,0.60683605,1.044955377
3908,0.726598171,0.611698185,1.015510745
3909,0.612794496,0.610287794,1.045398016
3910,0.577747084,0.612658302,1.033527734
3911,0.501380458,0.620836782,1.000050382
3912,0.48943449,0.626874215,1.008059583
3913,0.511570211,0.621306443,1.019206032
3914,0.528939706,0.602607691,1.059512672
3915,0.614658643,0.578031078,1.086984278
3916,0.618484825,0.555800013,1.094023416
3917,0.610965876,0.537618752,1.134530102
3918,0.606726653,0.519607459,1.138544548
3919,0.603651556,0.500269678,1.12574525
3920,0.695075462,0.486200757,1.146738288
3921,0.781955853,0.488380988,1.162033496
3922,0.886137214,0.511912322,1.183039179
3923,0.963065275,0.549469829,1.177207947
3924,0.952351422,0.585644655,1.164089661
3925,0.918971154,0.608673201,1.197810526
3926,0.855137184,0.618591961,1.19351178
3927,0.839309576,0.624266785,1.181571387
3928,0.872641336,0.632651819,1.208752509
3929,0.914013823,0.641095152,1.194941985
3930,0.975087282,0.640139305,1.168237122
3931,1.025836518,0.623651872,1.134531664
3932,1.072626704,0.59601639,1.096737454
3933,1.079263313,0.569434873,1.1117314
3934,1.057423372,0.554365818,1.102085944
3935,1.059447868,0.552457438,1.084129953
3936,1.122660886,0.557934162,1.116018889
